OBJECTID,UID,LONGITUDE,LATITUDE,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,NAME,TYPE,METHOD,PERMIT_NO_
3237,SP091001,-81.88117000,31.60346000,First Baptist Church School,20.00000000,185 S Brunswick St,PO Box 1115,Jesup,Georgia,31546,912.00000000,427-4412,,,13305,Wayne,Private School,GPS,
3238,SP091002,-81.88064000,31.60397000,First Methodist Church School of Discovery,20.00000000,142 N Brunswick St,,Jesup,Georgia,31546,912.00000000,427-2914,,,13305,Wayne,Private School,GPS,
3239,SP090021,-81.90356000,31.62152000,New Testament Baptist School,20.00000000,,"P.O. Box 994, Odum Hwy.",Jesup,Georgia,31545,912.00000000,427-3786,,,13305,Wayne,Private School,GPS,
3240,SP091003,-81.90264000,31.60431000,First Street Christian Church School,20.00000000,982 S First St,,Jesup,Georgia,31545,912.00000000,427-9921,,,13305,Wayne,Private School,GPS,
3241,FS090111,-81.85647000,31.46630000,Wayne County Fire Department Little Creek Station,12.00000000,Post Office Box 217,,Jesup,Georgia,31545,912.00000000,427-4511,,,13305,Wayne,Fire Station,GPS,
3242,SP090017,-82.02428000,31.56679000,Lake Grace Christian School,20.00000000,5393 Odum-Screven Rd,,Jesup,Georgia,31545,912.00000000,427-2278,,,13305,Wayne,Private School,GPS,
3243,FS090114,-82.06844000,31.55582000,Wayne County Fire Department O'Quinn Station,12.00000000,Post Office Box 217,,Jesup,Georgia,31545,912.00000000,427-4511,,,13305,Wayne,Fire Station,GPS,
3244,FS092011,-81.87406000,31.60227000,Jesup Fire Department # 2,12.00000000,S Pine St,,Jesup,Georgia,31545,0.00000000,,,,13305,Wayne,Fire Station,GPS,
3245,GA0026000,-81.86819000,31.61515000,Jesup WPCP,26.00000000,P.O. Box 427,,Jesup,Georgia,31545,0.00000000,,,,13305,Wayne,Wastewater Treatment Plant,GPS,
3246,FS090108,-81.87880000,31.66626000,Wayne Co Fire Dept -Anderson Drive Station,12.00000000,Rayoneir Rd,Post Office Box 217,Jesup,Georgia,31545,912.00000000,427-4511,,,13305,Wayne,Fire Station,GPS,
3247,VT090003,-81.90938000,31.62284000,Altamaha Tech,25.00000000,1777 West Cherry Street,,Jesup,Georgia,31545,912.00000000,427-5800,Paul Scott,President,13305,Wayne,Public Vocational Technical School,GPS,
3248,CI092021,-82.02878000,31.66415000,Odum City Hall,6.00000000,PO Box 1808,,Odum,Georgia,31555,912.00000000,586-2211,J S Shuptrine,Mayor,13305,Wayne,City Hall,GPS,
3249,FS090077,-82.02915000,31.66386000,Odum Volunteer Fire Department,12.00000000,Post Office Box 1896,,Odum,Georgia,31555,912.00000000,586-2211,,,13305,Wayne,Fire Station,GPS,
3250,WT090050,-82.02852000,31.66410000,City of Odum,27.00000000,217 S Church St,Post Office Box 1808,Odum,Georgia,31555-1808,912.00000000,586-2211,Aubrey Mansfield,,13305,Wayne,Water System,GPS,
3251,GAU020027,-82.04073000,31.65988000,Odum (LAS),26.00000000,Reddish Rd,PO Box 1808,Odum,Georgia,31555,0.00000000,,,,13305,Wayne,Wastewater Treatment Plant,GPS,
3252,PS090014,-82.12157000,31.67395000,Wayne State Prison,22.00000000,1007 Shed Rd,,Odum,Georgia,31555,912.00000000,586-2244,Benjamin Johnson,Warden,13305,Wayne,State Prison,GPS,
3253,FS092013,-82.12149000,31.67527000,Wayne Co Correctional Fire Dept,12.00000000,1007 Shed Rd,,Odum,Georgia,31555,912.00000000,586-2244,F Horton,Fire Chief,13305,Wayne,Fire Station,GPS,
3254,PD090030,-82.19817000,31.72439000,Surrency Police Department,19.00000000,Post Office Box 162,,Surrency,Georgia,31539,912.00000000,367-3816,,,13001,Appling,Police Station,GPS,
3255,CI092002,-82.19849000,31.72450000,Surrency City Hall,6.00000000,PO Box 162,,Surrency,Georgia,31563,912.00000000,367-5803,Mark Tomberlin,Mayor,13001,Appling,City Hall,GPS,
3256,FS090098,-82.19951000,31.71805000,Surrency Volunteer Fire Department,12.00000000,Post Office Box 63,,Surrency,Georgia,31563,912.00000000,367-3592,,,13001,Appling,Fire Station,GPS,
3257,WT090002,-82.19762000,31.71817000,City of Surrency,27.00000000,44 Hart St,Post Office Box 162,Surrency,Georgia,31563,912.00000000,367-3816,Mark Tomberlin,,13001,Appling,Water System,GPS,
3258,FS090113,-81.68031000,31.43293000,Wayne County Fire Department Mt Pleasant Station,12.00000000,Post Office Box 217,,Jesup,Georgia,31545,912.00000000,427-4511,,,13305,Wayne,Fire Station,GPS,
3259,FS090110,-81.79415000,31.54102000,Wayne County Fire Department Gardi Station,12.00000000,Post Office Box 217,,Jesup,Georgia,31545,912.00000000,427-4511,,,13305,Wayne,Fire Station,GPS,
3260,WT091018,-81.87891000,31.61070000,Jesup #3,27.00000000,106 S Macon St,,Jesup,Georgia,31545,912.00000000,427-1313,,,13305,Wayne,Water System,GPS,
3261,CI092020,-81.88442000,31.60611000,Jesup City Hall,6.00000000,106 S Macon St,,Jesup,Georgia,31545,912.00000000,427-7419,Herb Shaw,Mayor,13305,Wayne,City Hall,GPS,
3262,CH090016,-81.87973000,31.60440000,Wayne County Courthouse,10.00000000,174 N Brunswick St,,Jesup,Georgia,31545,912.00000000,427-5930,,,13305,Wayne,Courthouse,GPS,
3263,PD090017,-81.87906000,31.60385000,Jesup Police Department,19.00000000,266 E Walnut St,,Jesup,Georgia,31545,912.00000000,427-1300,Richard Deal,Chief,13305,Wayne,Police Station,GPS,
3264,FS090057,-81.89007000,31.60494000,Jesup Fire Department,12.00000000,411 W Bay St,,Jesup,Georgia,31545,912.00000000,427-1321,,,13305,Wayne,Fire Station,GPS,
3265,FS030021,-81.71309400,33.04532200,Burke County EMA Station 05,12.00000000,150 Brigham Landing Rd,,Girard,Georgia,30426,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3266,FS030027,-81.85129800,33.11096000,Burke County EMA Station 11,12.00000000,5289 Hwy 23 South,,Waynesboro,Georgia,30830,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3267,FS030018,-81.92162000,33.17848800,Burke County EMA Station 02,12.00000000,1593 Spring Branch Church Rd,,Waynesboro,Georgia,30830,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3268,FS030023,-82.08021400,33.20106600,Burke County EMA Station 07,12.00000000,6364 Story Mill Rd,,Keysville,Georgia,30816,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3269,FS030019,-82.21328300,33.24817000,Burke County EMA Station 03,12.00000000,912 Hephzibah Keysville,,Hephzibah,Georgia,30815,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3270,FS030022,-82.22640500,33.08483800,Burke County EMA Station 06,12.00000000,9987 Hwy 305,,Waynesboro,Georgia,30830,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3271,FS030020,-82.23596400,32.81783100,Burke County EMA Station 04,12.00000000,230 N Railroad St,,Midville,Georgia,30441,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3272,FS030024,-82.14283400,32.94301100,Burke County EMA Station 08,12.00000000,6340 Hwy 55 South,,Millen,Georgia,30442,706.00000000,554-6666,,,13033,Burke,Fire Station,GPS,
3273,FS030131,-82.01547800,33.09153300,Waynesboro Fire Department,12.00000000,628 Myrick St,,Waynesboro,Georgia,30830,706.00000000,554-8037,,,13033,Burke,Fire Station,GPS,
3274,FS030076,-81.93557300,32.80526400,Millen Fire Department,12.00000000,Walnut St,Post Office Box 929,Millen,Georgia,30442,912.00000000,982-6108,,,13165,Jenkins,Fire Station,GPS,
3275,FS030054,-81.93558000,32.80525600,Jenkins County Fire Department,12.00000000,Walnut St,,Millen,Georgia,30442,912.00000000,982-2512,,,13165,Jenkins,Fire Station,GPS,
3276,FS030050,-81.99644200,33.07451300,Hephzibah Fire Department,12.00000000,4420 Cemetery Rd,Post Office Box 85,Hephzibah,Georgia,30815,706.00000000,592-4511,,,13245,Richmond,Fire Station,GPS,
3277,FS032003,-81.99644200,33.07451300,Martinez Volunteer Fire Dept Station #5,12.00000000,5079 Hardy McManus Rd,,Evans,Georgia,30809,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3278,FS032007,-81.99644000,33.07451200,Leah Fire Station #2,12.00000000,2 Burks Mountain Rd,,Appling,Georgia,30802,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3279,FS030056,-81.97205000,32.95374700,Leah Volunteer Fire Department,12.00000000,6605 Washington Rd,,Appling,Georgia,30802,706.00000000,541-1222,,,13073,Columbia,Fire Station,GPS,
3280,FS030132,-81.87043500,33.01976800,Winfield Volunteer Fire Department,12.00000000,Cobbham Rd,Post Office Box 116,Appling,Georgia,30802,706.00000000,541-1455,,,13073,Columbia,Fire Station,GPS,
3281,FS030002,-81.76368400,32.97805100,Appling Volunteer Fire Department,12.00000000,Appling Harlem Rd,Post Office Box 173,Appling,Georgia,30802,706.00000000,541-0582,,,13073,Columbia,Fire Station,GPS,
3282,FS032002,-81.71234000,33.04094900,Appling Volunteer Fire Dept Station #3,12.00000000,6187 Columbia Rd,,Appling,Georgia,30802,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3283,FS032008,-81.92162000,33.17848800,Winfield Fire Station #2,12.00000000,Dozier Rd,,Appling,Georgia,30802,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3284,FS032009,-82.08021400,33.20106600,Winfield Fire Station #3,12.00000000,Winfield Hills Rd,,Appling,Georgia,30802,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3285,FS032001,-82.21328300,33.24817000,Appling Volunteer Fire Dept Station #2,12.00000000,Louisville Rd,,Appling,Georgia,30802,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3286,FS032004,-82.22220100,33.23645300,Martinez Volunteer Fire Dept Station #2,12.00000000,518 Gibbs Rd,,Evans,Georgia,30809,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3287,FS032005,-82.24817300,33.03776000,Martinez Volunteer Fire Dept Station #3,12.00000000,707 Furys Ferry Rd,,Martinez,Georgia,30907,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3288,FS030070,-82.13297000,33.54447200,McDuffie County Fire Department Station 02,12.00000000,120 Cedar St,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-2922,,,13189,McDuffie,Fire Station,GPS,
3289,FS030068,-82.17572700,33.56486600,McDuffie County Fire Department Station 04,12.00000000,5258 Lincolnton Rd,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-2345,,,13189,McDuffie,Fire Station,GPS,
3290,FS030064,-82.26377100,33.61634700,McDuffie County Fire Department Station 06,12.00000000,3701 Stagecoach Rd,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-3912,,,13189,McDuffie,Fire Station,GPS,
3291,FS030032,-82.33617300,33.66467500,Dearing Fire Department,12.00000000,136 Main St,Post Office Box 218,Dearing,Georgia,30808,706.00000000,556-6448,,,13189,McDuffie,Fire Station,GPS,
3292,FS030067,-82.30753300,33.53445400,McDuffie County Fire Department Station 03,12.00000000,5435 Adams Chapel Rd,Post Office Box 7,Thomson,Georgia,30824,706.00000000,556-3133,,,13189,McDuffie,Fire Station,GPS,
3293,FS030066,-82.30752900,33.53445400,McDuffie County Fire Department Station 05,12.00000000,140 Hobbs Mill Rd,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-2922,,,13189,McDuffie,Fire Station,GPS,
3294,FS030112,-81.99476000,33.07395900,Taliaferro County Fire Department Crawfordville Station,12.00000000,Askin St,Post Office Box 118,Crawfordville,Georgia,30631,706.00000000,386-7910,,,13265,Taliaferro,Fire Station,GPS,
3295,FS030114,-81.75701700,32.97500600,Taliaferro County Volunteer Fire Department,12.00000000,1293 Bethany Church Rd,Post Office Box 118,Crawfordville,Georgia,30631,706.00000000,456-2600,,,13265,Taliaferro,Fire Station,GPS,
3296,FS030113,-81.71309400,33.04532200,Taliaferro County Fire Department Sharon Station,12.00000000,145 Barnett Rd,Post Office Box 118,Sharon,Georgia,30664,706.00000000,386-7910,,,13265,Taliaferro,Fire Station,GPS,
3297,FS030120,-81.85129800,33.11096000,Tyrone Fire Department,12.00000000,4960 Greensboro Rd,,Washington,Georgia,30673,706.00000000,678-7778,,,13317,Wilkes,Fire Station,GPS,
3298,FS030130,-82.24817300,33.03776000,Washington Fire Department,12.00000000,212 Court St,,Washington,Georgia,30673,706.00000000,678-7113,,,13317,Wilkes,Fire Station,GPS,
3299,FS030087,-82.14283400,32.94301100,Rayle Fire Department,12.00000000,4880 Lexington Rd,,Rayle,Georgia,30660,706.00000000,274-3351,,,13317,Wilkes,Fire Station,GPS,
3300,FS030052,-82.01543500,33.09144200,Jackson Cross Roads Fire Department,12.00000000,"Rt 1, Box 220",,Tignall,Georgia,30668,706.00000000,678-2511,,,13317,Wilkes,Fire Station,GPS,
3301,FS030118,-82.01506800,33.09046300,Tignall Fire Department,12.00000000,106 S Hulin Ave,,Tignall,Georgia,30668,706.00000000,285-2847,,,13317,Wilkes,Fire Station,GPS,
3302,FS030030,-82.00420500,33.10454500,Danburg Fire Department,12.00000000,1050 Floral Hill Rd,,Danburg,Georgia,30668,706.00000000,678-2511,,,13317,Wilkes,Fire Station,GPS,
3303,FS030073,-81.93467200,32.80497600,Metasville Fire Department,12.00000000,3502 Metasville,,Washington,Georgia,30673,706.00000000,293-4337,,,13317,Wilkes,Fire Station,GPS,
3304,FS030058,-81.93465000,32.80500200,Loco Volunteer Fire Department,12.00000000,2650 hwy 220 W,"Rt 1, Box 458",Lincolnton,Georgia,30817,706.00000000,359-7715,,,13181,Lincoln,Fire Station,GPS,
3305,FS030057,-81.93693000,32.80169000,Lincolnton Volunteer Fire Department,12.00000000,161 N Peachtree St,Post Office Box 489,Lincolnton,Georgia,30817,706.00000000,359-3239,,,13181,Lincoln,Fire Station,GPS,
3306,FS030075,-81.96160000,33.47147900,Midway Fire Department,12.00000000,2632 Midway Church Rd,,Lincolnton,Georgia,30817,706.00000000,359-7927,,,13181,Lincoln,Fire Station,GPS,
3307,FS030013,-81.96160200,33.47147900,Beulah Fire Department,12.00000000,6526 Flat Rock Rd,,Tignall,Georgia,30668,706.00000000,359-6464,,,13181,Lincoln,Fire Station,GPS,
3308,FS030061,-81.95995900,33.46527900,Martins Crossroad Volunteer Fire Department Station 02,12.00000000,1125 Hwy 220 E,,Lincolnton,Georgia,30817,706.00000000,359-4358,,,13181,Lincoln,Fire Station,GPS,
3309,FS030060,-82.23498700,32.81839700,Martinez Volunteer Fire Department,12.00000000,3836 Washington Rd,Post Office Box 204231,Martinez,Georgia,30907,706.00000000,863-7745,,,13073,Columbia,Fire Station,GPS,
3310,FS032006,-82.23498900,32.81839700,Martinez Volunteer Fire Dept Station #4,12.00000000,4590 Oakley Pinkle Rd,,Martinez,Georgia,30907,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3311,FS032011,-82.14283400,32.94301100,Grovetown Public Safety Fire Station #2,12.00000000,103 W Robinson Ave,,Grovetown,Georgia,,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3312,FS030046,-82.01543500,33.09144200,Grovetown Department of Public Safety,12.00000000,306 E Robinson Ave,Post Office Box 120,Grovetown,Georgia,30813,706.00000000,863-2354,,,13073,Columbia,Fire Station,GPS,
3313,FS030048,-82.00420500,33.10454500,Harlem Fire Department,12.00000000,130 New St,Post Office Box 99,Harlem,Georgia,30814,706.00000000,556-3448,,,13073,Columbia,Fire Station,GPS,
3314,FS032010,-81.93465000,32.80500200,Harlem Fire Dept Station #2,12.00000000,100 S Hicks St,,Harlem,Georgia,30814,0.00000000,,,,13073,Columbia,Fire Station,GPS,
3315,FS030012,-81.99644200,33.07451300,Bartow Fire Department,12.00000000,1186 Academy Circle,Post Office Box 248,Bartow,Georgia,30413,912.00000000,364-7900,,,13163,Jefferson,Fire Station,GPS,
3316,FS030121,-81.97205000,32.95374700,Wadley Fire Department,12.00000000,13 Butts St,Post Office Box 219,Wadley,Georgia,30477,912.00000000,252-1116,,,13163,Jefferson,Fire Station,GPS,
3317,FS030059,-81.71309400,33.04532200,Louisville Fire Department,12.00000000,211 E 7th St,,Louisville,Georgia,30434,912.00000000,625-8896,,,13163,Jefferson,Fire Station,GPS,
3318,FS032012,-82.23498700,32.81839700,Jefferson County Fire Dept,12.00000000,Mennonite Church Rd,,,Georgia,,0.00000000,,,,13163,Jefferson,Fire Station,GPS,
3319,FS030011,-82.14283400,32.94301100,Avera Fire Department,12.00000000,9436 Broad St,Post Office Box 4,Avera,Georgia,30803,706.00000000,547-2470,,,13163,Jefferson,Fire Station,GPS,
3320,FS030106,-82.01547800,33.09153300,Stapleton Fire Department,12.00000000,165 N Easy St,Post Office Box 171,Stapleton,Georgia,30823,706.00000000,547-6362,,,13163,Jefferson,Fire Station,GPS,
3321,FS030133,-81.93557300,32.80526400,Wrens Fire Department,12.00000000,401 Broad St,,Wrens,Georgia,30833,706.00000000,547-3000,,,13163,Jefferson,Fire Station,GPS,
3322,FS030063,-81.93864500,32.80414600,Matthews Community Fire Department,12.00000000,5812 Hwy 88 E,Post Office Box 5,Matthews,Georgia,30818,706.00000000,547-6312,,,13163,Jefferson,Fire Station,GPS,
3323,FS032013,-81.93693000,32.80169000,Edgehill Fire Department,12.00000000,6134 hwy 171 S,,Mitchell,Georgia,30820,0.00000000,,,,13125,Glascock,Fire Station,GPS,
3324,FS030078,-81.93693200,32.80169900,Mitchel Volunteer Fire Department,12.00000000,12152 Main St,Post Office Box 32,Mitchell,Georgia,30820,706.00000000,598-2697,,,13125,Glascock,Fire Station,GPS,
3325,FS030044,-81.96160000,33.47147900,Gibson-Glascock County Fire Department,12.00000000,"Post Office Box 278, 106 Main St",,Gibson,Georgia,30810,706.00000000,598-3900,,,13125,Glascock,Fire Station,GPS,
3326,FS030126,-81.96429900,33.46216000,Warren County Fire Department Panhandle Station,12.00000000,5262 Purvis School Rd,Post Office Box 46,Warrenton,Georgia,30828,0.00000000,,,,13301,Warren,Fire Station,GPS,
3327,FS030117,-82.01614900,33.50597700,Thomson Fire Department Station 02,12.00000000,531 Jackson St,,Thomson,Georgia,30824,0.00000000,,,,13189,McDuffie,Fire Station,GPS,
3328,FS030065,-82.00622600,33.36975400,McDuffie County Fire Service,12.00000000,504 Railroad St,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-2922,,,13189,McDuffie,Fire Station,GPS,
3329,FS030069,-82.20154900,33.29279000,McDuffie County Fire Department Station 01,12.00000000,838 Harrison Rd,Post Office Box 7,Thomson,Georgia,30824,706.00000000,595-8428,,,13189,McDuffie,Fire Station,GPS,
3330,FS030116,-82.13297000,33.54447200,Thomson Fire Department,12.00000000,228 McCommons St,,Thomson,Georgia,30824,706.00000000,595-6133,,,13189,McDuffie,Fire Station,GPS,
3331,WT091019,-81.89146000,31.60528000,Jesup #4,27.00000000,106 S Macon St,,Jesup,Georgia,31545,912.00000000,427-1313,,,13305,Wayne,Water System,GPS,
3332,HG090012,-81.89958000,31.60261000,Wayne Memorial Hospital,14.00000000,865 South First Street,Post Office Box 408,Jesup,Georgia,31598,912.00000000,427-6811,Charles Morgan,Administrator,13305,Wayne,"Hospital, Admissions Entrance",GPS,
3333,HE090012,-81.90053000,31.60194000,Wayne Memorial Hospital,15.00000000,865 South First Street,Post Office Box 408,Jesup,Georgia,31598,912.00000000,427-6811,Charles Morgan,Administrator,13305,Wayne,"Hospital, Emergency Entrance",GPS,
3334,030-012,-81.90453000,31.61174000,Wayne County Library,17.00000000,759 Sunset Boulevard,,Jesup,Georgia,31545,912.00000000,427-2500,,,13305,Wayne,Library,GPS,
3335,WT091021,-81.91299000,31.58290000,Jesup #5,27.00000000,106 S Macon St,,Jesup,Georgia,31545,912.00000000,272-1620,,,13305,Wayne,Water System,GPS,
3336,7512052,-81.90070000,31.61532000,Wayne County High,13.00000000,1355 W. Orange St.,,Jesup,Georgia,31545,912.00000000,427-1088,Larry Cooper,Principal,13305,Wayne,"High School, Public",GPS,
3337,CJ090014,-81.87916000,31.60393000,Wayne County Jail,9.00000000,266 E Walnut St,,Jesup,Georgia,31545,912.00000000,427-5975,David Herrin,,13305,Wayne,County Jail,GPS,
3338,SO090014,-81.87916000,31.60393000,Wayne County Sheriff's Office,21.00000000,Post Office Box 286,,Jesup,Georgia,31545,912.00000000,427-5970,David Herrin,Sheriff,13305,Wayne,Sheriffs' Office,GPS,
3339,FP090001,-81.90162000,31.56157000,Jesup Federal Correctional Institute,11.00000000,2600 Hwy 301 S,,Jesup,Georgia,31599,0.00000000,,,,13305,Wayne,Federal Penitentiary,GPS,
3340,JES,-81.88677000,31.55325000,Jesup-Wayne County Airport,5.00000000,535 Airport Road,,Jesup,Georgia,31546,912.00000000,588-0751,Hubert Littlefield,Manager,13305,Wayne,Airport,GPS,
3341,SP090017,-81.99767000,31.56835000,Lake Grace Christian School,20.00000000,295 Satilla Church Rd.,,Jesup,Georgia,31545,912.00000000,427-2278,,,13305,Wayne,Private School,GPS,
3342,WT090051,-82.01431000,31.48626000,City  of Screven,27.00000000,,Post Office Box 146,Screven,Georgia,31560-0146,912.00000000,579-2211,Joseph Kicklighter,,13305,Wayne,Water System,GPS,
